,Date,SPX,GLD,USO,SLV,EUR/USD
1228,2013-08-07,1690.910034,124.150002,37.009998,18.83,1.334098
1229,2013-08-08,1697.47998,126.860001,36.84,19.6,1.338007
1230,2013-08-12,1689.469971,129.130005,37.759998,20.620001,1.329292
1231,2013-08-13,1694.160034,127.739998,37.900002,20.709999,1.326559
1232,2013-08-14,1685.390015,129.0,38.09,21.09,1.326418
1233,2013-08-15,1661.319946,131.690002,38.240002,22.15,1.335399
1234,2013-08-19,1646.060059,132.009995,38.169998,22.34,1.333387
1235,2013-08-20,1652.349976,132.449997,37.52,22.190001,1.342102
1236,2013-08-21,1642.800049,132.070007,37.169998,22.139999,1.334294
1237,2013-08-22,1656.959961,132.809998,37.540001,22.27,1.335506
1238,2013-08-26,1656.780029,135.449997,37.959999,23.459999,1.337918
1239,2013-08-27,1630.47998,136.75,38.869999,23.59,1.339208
1240,2013-08-28,1634.959961,136.710007,39.080002,23.43,1.333493
1241,2013-08-29,1638.170044,135.869995,38.580002,23.0,1.323627
1242,2013-09-03,1639.77002,136.419998,38.759998,23.389999,1.317402
1243,2013-09-04,1653.079956,134.660004,38.34,22.690001,1.320062
1244,2013-09-05,1655.079956,132.199997,38.689999,22.379999,1.311837
1245,2013-09-09,1671.709961,133.910004,38.939999,22.84,1.325803
1246,2013-09-10,1683.98999,131.740005,38.34,22.129999,1.326629
1247,2013-09-11,1689.130005,131.699997,38.48,22.290001,1.331558
1248,2013-09-12,1683.420044,127.669998,38.869999,21.059999,1.329893
1249,2013-09-16,1697.599976,126.449997,38.110001,20.940001,1.333796
1250,2013-09-17,1704.76001,126.5,37.740002,20.959999,1.335791
1251,2013-09-18,1725.52002,132.009995,38.68,22.309999,1.352302
1252,2013-09-19,1722.339966,131.75,38.080002,22.200001,1.353418
1253,2013-09-23,1701.839966,127.550003,37.27,20.780001,1.349892
1254,2013-09-24,1697.420044,127.660004,37.220001,20.889999,1.347182
1255,2013-09-25,1692.77002,128.789993,36.880001,20.98,1.351698
1256,2013-09-26,1698.670044,127.790001,37.080002,20.92,1.348618
1257,2013-09-30,1681.550049,128.179993,36.849998,20.9,1.352521
1258,2013-10-01,1695.0,124.589996,36.68,20.41,1.352338
1259,2013-10-02,1693.869995,127.059998,37.419998,20.92,1.359102
1260,2013-10-03,1678.660034,127.18,37.139999,20.92,1.362416
1261,2013-10-08,1655.449951,127.400002,37.310001,21.49,1.359804
1262,2013-10-09,1656.400024,126.110001,36.549999,21.049999,1.352027
1263,2013-10-10,1692.560059,124.269997,37.099998,20.83,1.352667
1264,2013-10-14,1710.140015,122.830002,36.869999,20.5,1.355859
1265,2013-10-15,1698.060059,123.730003,36.470001,20.559999,1.352174
1266,2013-10-16,1721.540039,123.540001,36.919998,20.5,1.352247
1267,2013-10-17,1733.150024,127.419998,36.380001,21.049999,1.366699
1268,2013-10-21,1744.660034,126.980003,35.939999,21.41,1.367596
1269,2013-10-22,1754.670044,129.339996,35.41,21.870001,1.377847
1270,2013-10-23,1746.380005,128.690002,34.950001,21.75,1.378094
1271,2013-10-24,1752.069946,129.899994,34.990002,21.870001,1.380396
1272,2013-10-28,1762.109985,130.559998,35.549999,21.68,1.380529
1273,2013-10-29,1771.949951,129.770004,35.41,21.690001,1.37893
1274,2013-10-30,1763.310059,129.600006,34.849998,21.879999,1.374306
1275,2013-10-31,1756.540039,127.739998,34.689999,21.1,1.372401
1276,2013-11-01,1761.640015,126.949997,34.130001,21.08,1.357976
1277,2013-11-04,1767.930054,126.809998,34.040001,20.85,1.3494
1278,2013-11-05,1762.969971,126.559998,33.669998,20.9,1.351698
1279,2013-11-06,1770.48999,127.199997,34.189999,21.0,1.347309
1280,2013-11-07,1747.150024,126.160004,33.970001,20.83,1.351808
1281,2013-11-08,1770.609985,124.279999,34.009998,20.690001,1.340914
1282,2013-11-11,1771.890015,123.870003,34.259998,20.6,1.334793
1283,2013-11-12,1767.689941,122.449997,33.639999,20.0,1.340932
1284,2013-11-13,1782.0,122.849998,33.900002,19.780001,1.343996
1285,2013-11-14,1790.619995,124.269997,33.93,20.049999,1.348963
1286,2013-11-15,1798.180054,124.32,33.880001,20.0,1.344899
1287,2013-11-18,1791.530029,122.900002,33.619999,19.67,1.348399
1288,2013-11-19,1787.869995,122.949997,33.720001,19.610001,1.350439
1289,2013-11-20,1781.369995,120.120003,33.630001,19.139999,1.356742
1290,2013-11-21,1795.849976,119.940002,34.169998,19.24,1.343382
1291,2013-11-22,1804.76001,119.919998,34.040001,19.129999,1.347182
1292,2013-11-25,1802.47998,120.459999,33.82,19.27,1.355234
1293,2013-11-26,1802.75,119.82,33.689999,19.129999,1.352759
1294,2013-11-27,1807.22998,119.459999,33.189999,18.959999,1.356779
1295,2013-11-29,1805.810059,120.699997,33.459999,19.24,1.360396
1296,2013-12-02,1800.900024,117.580002,33.68,18.459999,1.358511
1297,2013-12-03,1795.150024,117.959999,34.509998,18.42,1.354206
1298,2013-12-04,1792.810059,119.959999,34.880001,19.0,1.359065
1299,2013-12-05,1785.030029,118.300003,34.93,18.690001,1.35864
1300,2013-12-06,1805.089966,118.550003,35.049999,18.76,1.366998
1301,2013-12-09,1808.369995,119.720001,34.91,19.120001,1.370652
1302,2013-12-10,1802.619995,121.82,35.310001,19.66,1.374023
1303,2013-12-11,1782.219971,120.860001,34.98,19.549999,1.376444
1304,2013-12-12,1775.5,118.290001,34.970001,18.809999,1.378607
1305,2013-12-13,1775.319946,119.379997,34.639999,18.950001,1.375081
1306,2013-12-16,1786.540039,119.690002,34.939999,19.219999,1.373928
1307,2013-12-17,1781.0,118.650002,34.869999,19.139999,1.376292
1308,2013-12-18,1810.650024,117.610001,35.029999,19.09,1.377126
1309,2013-12-19,1809.599976,114.82,35.32,18.49,1.368495
1310,2013-12-20,1818.319946,115.940002,35.48,18.620001,1.365579
1311,2013-12-23,1827.98999,115.57,35.360001,18.719999,1.367839
1312,2013-12-24,1833.319946,116.099998,35.490002,18.76,1.369994
1313,2013-12-26,1842.02002,116.739998,35.650002,19.02,1.366848
1314,2013-12-27,1841.400024,117.120003,35.84,19.27,1.369619
1315,2013-12-30,1841.069946,115.389999,35.529999,18.85,1.375024
1316,2013-12-31,1848.359985,116.120003,35.32,18.709999,1.381006
1317,2014-01-02,1831.97998,118.0,34.23,19.23,1.376671
1318,2014-01-03,1831.369995,119.290001,33.75,19.42,1.366662
1319,2014-01-06,1826.77002,119.5,33.57,19.42,1.359601
1320,2014-01-07,1837.880005,118.82,33.580002,19.129999,1.363196
1321,2014-01-08,1837.48999,118.120003,33.16,18.83,1.361637
1322,2014-01-09,1838.130005,118.459999,33.080002,18.84,1.357202
1323,2014-01-10,1842.369995,120.260002,33.189999,19.379999,1.360711
1324,2014-01-13,1819.199951,121.019997,32.810001,19.68,1.367185
1325,2014-01-14,1838.880005,119.889999,33.040001,19.42,1.366998
1326,2014-01-15,1848.380005,119.660004,33.77,19.4,1.366848
1327,2014-01-16,1845.890015,119.790001,33.650002,19.35,1.359934
1328,2014-01-17,1838.699951,120.93,33.689999,19.51,1.361804
1329,2014-01-21,1843.800049,119.699997,33.990002,19.17,1.354903
1330,2014-01-22,1844.859985,119.190002,34.560001,19.030001,1.355914
1331,2014-01-23,1828.459961,121.790001,34.720001,19.26,1.354224
1332,2014-01-24,1790.290039,122.290001,34.580002,19.16,1.368907
1333,2014-01-27,1781.560059,120.959999,34.23,18.889999,1.368794
1334,2014-01-28,1792.5,120.949997,34.689999,18.85,1.367465
1335,2014-01-29,1774.199951,122.470001,34.73,19.02,1.365505
1336,2014-01-30,1794.189941,119.769997,34.950001,18.49,1.365859
1337,2014-01-31,1782.589966,120.089996,34.799999,18.450001,1.355877
1338,2014-02-03,1741.890015,121.32,34.52,18.610001,1.348818
1339,2014-02-04,1755.199951,120.989998,34.740002,18.75,1.352503
1340,2014-02-05,1751.640015,121.290001,34.709999,19.07,1.351589
1341,2014-02-06,1773.430054,121.239998,34.900002,19.17,1.35351
1342,2014-02-07,1797.02002,122.169998,35.639999,19.27,1.359213
1343,2014-02-10,1799.839966,122.919998,35.630001,19.290001,1.361934
1344,2014-02-11,1819.75,124.360001,35.639999,19.450001,1.36461
1345,2014-02-12,1819.26001,124.43,35.799999,19.43,1.363903
1346,2014-02-13,1829.829956,125.489998,35.869999,19.74,1.35901
1347,2014-02-14,1838.630005,127.150002,35.91,20.65,1.367877
1348,2014-02-18,1840.76001,127.400002,36.66,21.129999,1.370445
1349,2014-02-19,1828.75,126.269997,36.900002,20.629999,1.376197
1350,2014-02-20,1839.780029,127.599998,36.880001,21.0,1.373042
1351,2014-02-21,1836.25,127.580002,36.689999,20.969999,1.372119
1352,2014-02-24,1847.609985,128.990005,36.790001,21.18,1.373796
1353,2014-02-25,1845.119995,129.210007,36.59,21.02,1.373608
1354,2014-02-26,1845.160034,128.110001,36.75,20.42,1.374608
1355,2014-02-27,1854.290039,128.199997,36.689999,20.459999,1.368195
1356,2014-02-28,1859.449951,127.620003,36.740002,20.35,1.370746
1357,2014-03-03,1845.72998,130.289993,37.52,20.620001,1.377695
1358,2014-03-04,1873.910034,128.679993,37.060001,20.370001,1.373702
1359,2014-03-05,1873.810059,128.889999,36.240002,20.360001,1.374117
1360,2014-03-06,1877.030029,130.169998,36.57,20.66,1.373419
1361,2014-03-07,1878.040039,129.089996,36.779999,20.08,1.386309
1362,2014-03-10,1877.170044,129.130005,36.299999,20.01,1.387867
1363,2014-03-11,1867.630005,129.860001,35.810001,20.040001,1.387887
1364,2014-03-12,1868.199951,131.759995,35.349998,20.469999,1.385809
1365,2014-03-13,1846.339966,132.210007,35.34,20.360001,1.390453
1366,2014-03-14,1841.130005,133.100006,35.529999,20.620001,1.386539
1367,2014-03-17,1858.829956,131.639999,35.150002,20.33,1.391304
1368,2014-03-18,1872.25,130.619995,35.580002,20.01,1.392661
1369,2014-03-19,1860.77002,128.089996,35.709999,19.790001,1.393088
1370,2014-03-20,1872.01001,127.860001,35.580002,19.52,1.381922
1371,2014-03-21,1866.52002,128.470001,35.84,19.52,1.378208
1372,2014-03-24,1857.439941,126.18,35.82,19.209999,1.379558
1373,2014-03-25,1865.619995,126.410004,35.77,19.219999,1.383892
1374,2014-03-26,1852.560059,125.410004,36.09,19.02,1.381903
1375,2014-03-27,1849.040039,124.589996,36.5,19.0,1.378208
1376,2014-03-28,1857.619995,124.559998,36.619999,19.059999,1.374136
1377,2014-03-31,1872.339966,123.610001,36.59,19.040001,1.377505
1378,2014-04-01,1885.52002,123.389999,35.830002,19.059999,1.379482
1379,2014-04-02,1890.900024,124.32,35.799999,19.190001,1.376823
1380,2014-04-03,1888.77002,123.919998,36.139999,19.059999,1.372382
1381,2014-04-07,1845.040039,124.910004,36.279999,19.129999,1.374306
1382,2014-04-08,1851.959961,126.089996,36.900002,19.23,1.379329
1383,2014-04-09,1872.180054,126.32,37.220001,19.110001,1.385502
1384,2014-04-10,1833.079956,127.010002,37.200001,19.27,1.388638
1385,2014-04-14,1830.609985,127.849998,37.380001,19.209999,1.381712
1386,2014-04-15,1842.97998,125.489998,37.389999,18.879999,1.381196
1387,2014-04-16,1862.310059,125.540001,37.48,18.879999,1.382705
1388,2014-04-17,1864.849976,124.75,37.66,18.879999,1.381216
1389,2014-04-21,1871.890015,124.239998,37.639999,18.67,1.379501
1390,2014-04-22,1879.550049,123.779999,37.0,18.709999,1.381006
1391,2014-04-23,1875.390015,123.760002,36.91,18.690001,1.381922
1392,2014-04-24,1878.609985,124.559998,37.049999,18.92,1.383202
1393,2014-04-28,1869.430054,124.879997,36.709999,18.85,1.385291
1394,2014-04-29,1878.329956,124.860001,36.720001,18.76,1.381368
1395,2014-04-30,1883.949951,124.220001,36.32,18.459999,1.386924
1396,2014-05-01,1883.680054,123.800003,36.16,18.35,1.387097
1397,2014-05-05,1884.660034,126.220001,36.139999,18.84,1.387598
1398,2014-05-06,1867.719971,125.980003,36.189999,18.799999,1.393068
1399,2014-05-07,1878.209961,124.169998,36.599998,18.57,1.391169
1400,2014-05-08,1875.630005,124.169998,36.490002,18.440001,1.384428
1401,2014-05-12,1896.650024,124.940002,36.59,18.780001,1.375667
1402,2014-05-13,1897.449951,124.599998,37.040001,18.77,1.370952
1403,2014-05-14,1888.530029,125.809998,37.18,19.0,1.372006
1404,2014-05-15,1870.849976,124.769997,37.040001,18.74,1.371648
1405,2014-05-19,1885.079956,124.580002,37.380001,18.629999,1.371385
1406,2014-05-20,1872.829956,124.690002,37.52,18.65,1.370407
1407,2014-05-21,1888.030029,124.389999,37.98,18.639999,1.368176
1408,2014-05-22,1892.48999,124.669998,38.009998,18.73,1.365449
1409,2014-05-27,1911.910034,121.849998,38.139999,18.360001,1.363698
1410,2014-05-28,1909.780029,121.199997,37.68,18.280001,1.359342
1411,2014-05-29,1920.030029,120.940002,37.91,18.299999,1.360452
1412,2014-06-02,1924.969971,119.699997,37.529999,18.02,1.359897
1413,2014-06-03,1924.23999,120.010002,37.639999,18.1,1.362101
1414,2014-06-04,1927.880005,119.760002,37.509998,18.059999,1.360415
1415,2014-06-05,1940.459961,120.660004,37.549999,18.26,1.366195
1416,2014-06-09,1951.27002,120.650002,38.18,18.32,1.359268
1417,2014-06-10,1950.790039,121.389999,38.279999,18.459999,1.354096
1418,2014-06-11,1943.890015,121.410004,38.25,18.459999,1.353711
1419,2014-06-12,1930.109985,122.639999,39.080002,18.76,1.355454
1420,2014-06-16,1937.780029,122.419998,39.169998,18.85,1.357718
1421,2014-06-17,1941.98999,122.279999,38.990002,18.940001,1.354793
1422,2014-06-18,1956.97998,122.669998,39.009998,19.049999,1.359065
1423,2014-06-19,1959.47998,126.940002,39.130001,19.92,1.361137
1424,2014-06-23,1962.609985,126.849998,39.16,20.049999,1.360193
1425,2014-06-24,1949.97998,126.980003,39.09,20.08,1.360581
1426,2014-06-25,1959.530029,126.989998,39.290001,20.190001,1.362899
1427,2014-06-26,1957.219971,126.730003,38.970001,20.24,1.361304
1428,2014-06-30,1960.22998,128.039993,38.880001,20.25,1.369357
1429,2014-07-01,1973.319946,127.699997,38.860001,20.209999,1.368083
1430,2014-07-02,1974.619995,127.699997,38.400002,20.299999,1.3653
1431,2014-07-03,1985.439941,127.160004,38.25,20.290001,1.361007
1432,2014-07-07,1977.650024,127.019997,38.169998,20.17,1.360618
1433,2014-07-08,1963.709961,127.07,38.18,20.209999,1.361711
1434,2014-07-09,1972.829956,127.839996,37.689999,20.27,1.364294
1435,2014-07-10,1964.680054,128.539993,37.900002,20.52,1.360507
1436,2014-07-14,1977.099976,125.720001,37.32,20.1,1.362175
1437,2014-07-15,1973.280029,124.529999,36.880001,19.879999,1.357202
1438,2014-07-16,1981.569946,124.970001,37.310001,19.91,1.352997
1439,2014-07-17,1958.119995,127.089996,37.830002,20.290001,1.351881
1440,2014-07-21,1973.630005,126.339996,38.099998,20.1,1.352704
1441,2014-07-22,1983.530029,125.739998,37.950001,20.1,1.346801
1442,2014-07-23,1987.01001,125.620003,38.16,20.08,1.346294
1443,2014-07-24,1987.97998,124.349998,37.82,19.58,1.346475
1444,2014-07-28,1978.910034,125.580002,37.639999,19.809999,1.343905
1445,2014-07-29,1969.949951,125.199997,37.389999,19.780001,1.341112
1446,2014-07-30,1970.069946,124.830002,36.919998,19.780001,1.339603
1447,2014-07-31,1930.670044,123.389999,36.32,19.58,1.338993
1448,2014-08-04,1938.98999,123.989998,36.48,19.4,1.34221
1449,2014-08-05,1920.209961,123.870003,36.16,19.049999,1.337238
1450,2014-08-06,1920.23999,125.669998,35.950001,19.23,1.338294
1451,2014-08-07,1909.569946,126.18,36.16,19.17,1.335827
1452,2014-08-11,1936.920044,125.959999,36.220001,19.23,1.338491
1453,2014-08-12,1933.75,125.989998,35.990002,19.17,1.336612
1454,2014-08-13,1946.719971,126.199997,36.02,19.040001,1.336791
1455,2014-08-14,1955.180054,126.309998,35.110001,19.1,1.336398
1456,2014-08-18,1971.73999,124.959999,35.060001,18.870001,1.336112
1457,2014-08-19,1981.599976,124.68,34.709999,18.700001,1.332197
1458,2014-08-20,1986.51001,124.220001,34.860001,18.719999,1.326049
1459,2014-08-21,1992.369995,122.879997,35.09,18.690001,1.327933
1460,2014-08-25,1997.920044,122.739998,34.869999,18.6,1.318896
1461,2014-08-26,2000.02002,123.349998,35.040001,18.629999,1.31702
1462,2014-08-27,2000.119995,123.32,35.029999,18.66,1.319087
1463,2014-08-28,1996.73999,124.0,35.32,18.74,1.318496
1464,2014-09-02,2002.280029,121.650002,34.790001,18.41,1.313198
1465,2014-09-03,2000.719971,122.150002,35.549999,18.43,1.315097
1466,2014-09-04,1997.650024,121.480003,35.299999,18.32,1.293276
1467,2014-09-08,2001.540039,120.730003,34.700001,18.26,1.289108
1468,2014-09-09,1988.439941,120.870003,34.619999,18.309999,1.294197
1469,2014-09-10,1995.689941,120.260002,34.259998,18.24,1.291706
1470,2014-09-11,1997.449951,119.470001,34.689999,17.959999,1.292357
1471,2014-09-15,1984.130005,118.639999,34.560001,17.92,1.293979
1472,2014-09-16,1998.97998,118.830002,35.25,17.950001,1.295908
1473,2014-09-17,2001.569946,117.540001,35.009998,17.77,1.285
1474,2014-09-18,2011.359985,117.779999,34.619999,17.77,1.292006
1475,2014-09-22,1994.290039,116.849998,34.189999,17.08,1.285149
1476,2014-09-23,1982.77002,117.599998,34.439999,17.07,1.285397
1477,2014-09-24,1998.300049,117.050003,35.0,16.99,1.277808
1478,2014-09-25,1965.98999,117.389999,34.830002,16.83,1.275705
1479,2014-09-29,1977.800049,117.029999,35.52,16.780001,1.269084
1480,2014-09-30,1972.290039,116.209999,34.41,16.35,1.262834
1481,2014-10-01,1946.160034,116.769997,34.150002,16.48,1.262419
1482,2014-10-02,1946.170044,116.739998,34.369999,16.41,1.267058
1483,2014-10-06,1964.819946,116.029999,34.040001,16.6,1.264606
1484,2014-10-07,1935.099976,116.360001,33.439999,16.48,1.266801
1485,2014-10-08,1968.890015,117.470001,33.0,16.68,1.274307
1486,2014-10-09,1928.209961,117.639999,32.110001,16.620001,1.268907
1487,2014-10-13,1874.73999,118.519997,31.99,16.73,1.272394
1488,2014-10-14,1877.699951,118.589996,30.85,16.68,1.263903
1489,2014-10-15,1862.48999,118.989998,30.67,16.709999,1.282166
1490,2014-10-16,1862.76001,119.220001,31.1,16.67,1.280442
1491,2014-10-20,1904.01001,119.800003,31.139999,16.73,1.279525
1492,2014-10-21,1941.280029,120.019997,31.299999,16.809999,1.271472
1493,2014-10-22,1927.109985,119.339996,30.549999,16.459999,1.264143
1494,2014-10-23,1950.819946,118.519997,31.059999,16.5,1.265406
1495,2014-10-27,1961.630005,118.059998,30.639999,16.42,1.267668
1496,2014-10-28,1985.050049,118.099998,30.82,16.49,1.270148
1497,2014-10-29,1982.300049,116.410004,31.23,16.379999,1.273837
1498,2014-10-30,1994.650024,115.190002,30.76,15.82,1.26328
1499,2014-10-31,2018.050049,112.660004,30.629999,15.5,1.261336
1500,2014-11-03,2017.810059,112.150002,29.76,15.48,1.250313
1501,2014-11-04,2012.099976,112.220001,29.299999,15.36,1.249594
1502,2014-11-05,2023.569946,109.790001,29.950001,14.66,1.255256
1503,2014-11-06,2031.209961,109.879997,29.6,14.82,1.248003
1504,2014-11-07,2031.920044,112.970001,29.76,15.1,1.238007
1505,2014-11-10,2038.26001,110.459999,29.34,14.92,1.246137
1506,2014-11-11,2039.680054,112.040001,29.42,15.11,1.242993
1507,2014-11-12,2038.25,111.5,29.139999,15.03,1.247583
1508,2014-11-13,2039.329956,111.669998,28.290001,14.97,1.242993
1509,2014-11-14,2039.819946,114.470001,28.83,15.63,1.247598
1510,2014-11-17,2041.319946,114.050003,28.68,15.5,1.251846
1511,2014-11-18,2051.800049,115.050003,28.200001,15.55,1.244896
1512,2014-11-19,2048.719971,113.68,28.25,15.48,1.253337
1513,2014-11-20,2052.75,114.860001,28.73,15.6,1.254076
1514,2014-11-21,2063.5,115.389999,29.1,15.79,1.254501
1515,2014-11-24,2069.409912,115.110001,28.74,15.78,1.237501
1516,2014-11-25,2067.030029,115.379997,28.030001,15.98,1.243317
1517,2014-11-26,2072.830078,115.160004,27.9,15.87,1.248065
1518,2014-11-28,2067.560059,112.110001,25.58,14.83,1.246199
1519,2014-12-01,2053.439941,116.580002,26.32,15.78,1.243828
1520,2014-12-02,2066.550049,115.139999,25.58,15.75,1.247007
1521,2014-12-03,2074.330078,116.330002,25.58,15.73,1.23885
1522,2014-12-04,2071.919922,115.879997,25.34,15.77,1.231664
1523,2014-12-05,2075.370117,114.43,24.959999,15.61,1.238666
1524,2014-12-08,2060.310059,115.779999,23.91,15.71,1.229407
1525,2014-12-09,2059.820068,118.190002,24.200001,16.32,1.231512
1526,2014-12-10,2026.140015,117.959999,23.280001,16.370001,1.239495
1527,2014-12-11,2035.329956,117.690002,22.68,16.33,1.247396
1528,2014-12-12,2002.329956,117.410004,21.93,16.299999,1.239495
1529,2014-12-15,1989.630005,114.389999,21.059999,15.47,1.246354
1530,2014-12-16,1972.73999,114.949997,21.299999,15.08,1.244354
1531,2014-12-17,2012.890015,114.269997,21.34,15.1,1.251204
1532,2014-12-18,2061.22998,115.150002,20.74,15.25,1.233898
1533,2014-12-19,2070.649902,114.769997,21.959999,15.39,1.229045
1534,2014-12-22,2078.540039,112.550003,20.92,14.99,1.222599
1535,2014-12-23,2082.169922,112.739998,21.559999,15.04,1.222374
1536,2014-12-24,2081.879883,112.769997,21.049999,15.09,1.217493
1537,2014-12-26,2088.77002,114.830002,20.780001,15.35,1.221001
1538,2014-12-29,2090.570068,113.669998,20.299999,15.11,1.216945
1539,2014-12-30,2080.350098,115.199997,20.290001,15.58,1.215347
1540,2014-12-31,2058.899902,113.580002,20.360001,15.06,1.216205
1541,2015-01-02,2058.199951,114.080002,19.889999,15.11,1.208941
1542,2015-01-05,2020.579956,115.800003,18.790001,15.5,1.194643
1543,2015-01-06,2002.609985,117.120003,18.049999,15.83,1.193902
1544,2015-01-07,2025.900024,116.43,18.370001,15.85,1.187536
1545,2015-01-08,2062.139893,115.940002,18.549999,15.64,1.1836
1546,2015-01-09,2044.810059,117.260002,18.280001,15.77,1.179607
1547,2015-01-12,2028.26001,118.559998,17.41,15.87,1.18707
1548,2015-01-13,2023.030029,118.160004,17.620001,16.290001,1.183152
1549,2015-01-14,2011.27002,117.970001,18.27,16.129999,1.177829
1550,2015-01-15,1992.670044,120.940002,17.450001,16.15,1.178592
1551,2015-01-16,2019.420044,122.519997,18.33,16.950001,1.163738
1552,2015-01-20,2022.550049,124.199997,17.48,17.18,1.159797
1553,2015-01-21,2032.119995,124.230003,17.77,17.370001,1.154694
1554,2015-01-22,2063.149902,125.230003,17.41,17.610001,1.161535
1555,2015-01-23,2051.820068,124.230003,17.0,17.51,1.134675
1556,2015-01-26,2057.090088,122.989998,16.870001,17.129999,1.112545
1557,2015-01-27,2029.550049,124.400002,17.209999,17.33,1.124771
1558,2015-01-28,2002.160034,123.419998,16.559999,17.23,1.136738
1559,2015-01-29,2021.25,120.760002,16.68,16.24,1.128146
1560,2015-01-30,1994.98999,123.449997,17.82,16.540001,1.133556
1561,2015-02-02,2020.849976,122.419998,18.620001,16.469999,1.130902
1562,2015-02-03,2050.030029,121.050003,19.620001,16.549999,1.134173
1563,2015-02-04,2041.51001,121.580002,18.280001,16.629999,1.145738
1564,2015-02-05,2062.52002,121.790001,19.030001,16.58,1.131875
1565,2015-02-06,2055.469971,118.639999,19.469999,16.030001,1.147197
1566,2015-02-09,2046.73999,119.169998,19.77,16.32,1.131439
1567,2015-02-10,2068.590088,118.470001,18.940001,16.190001,1.132695
1568,2015-02-11,2068.530029,117.07,18.51,16.08,1.132195
1569,2015-02-12,2088.47998,117.339996,19.18,16.15,1.131196
1570,2015-02-13,2096.98999,117.980003,19.620001,16.540001,1.140394
1571,2015-02-17,2100.340088,116.010002,19.790001,15.83,1.133401
1572,2015-02-18,2099.679932,116.339996,19.26,15.75,1.140472
1573,2015-02-19,2097.449951,115.940002,19.1,15.7,1.140004
1574,2015-02-20,2110.300049,115.279999,18.65,15.54,1.136674
1575,2015-02-23,2109.659912,115.43,18.110001,15.63,1.138148
1576,2015-02-24,2115.47998,115.260002,18.040001,15.56,1.133299
1577,2015-02-25,2113.860107,115.699997,18.65,15.83,1.133903
1578,2015-02-26,2110.73999,116.07,18.030001,15.84,1.136364
1579,2015-02-27,2104.5,116.160004,18.1,15.87,1.120536
1580,2015-03-02,2117.389893,115.68,18.32,15.66,1.116196
1581,2015-03-03,2107.780029,115.470001,18.49,15.58,1.117905
1582,2015-03-04,2098.530029,115.110001,19.01,15.49,1.118218
1583,2015-03-05,2101.040039,115.0,18.709999,15.53,1.108205
1584,2015-03-06,2071.26001,111.860001,18.24,15.19,1.103205
1585,2015-03-09,2079.429932,111.970001,18.35,15.1,1.084599
1586,2015-03-10,2044.160034,111.419998,17.91,15.02,1.083341
1587,2015-03-11,2040.23999,110.75,17.77,14.84,1.07087
1588,2015-03-12,2065.949951,110.720001,17.440001,14.92,1.054875
1589,2015-03-13,2053.399902,110.879997,16.799999,14.9,1.062631
1590,2015-03-16,2081.189941,110.809998,16.35,14.99,1.048163
1591,2015-03-17,2074.280029,110.209999,15.96,14.9,1.057295
1592,2015-03-18,2099.5,112.370003,16.76,15.36,1.059805
1593,2015-03-19,2089.27002,112.290001,16.08,15.44,1.084999
1594,2015-03-20,2108.100098,113.57,16.43,16.0,1.066894
1595,2015-03-23,2104.419922,114.290001,16.780001,16.299999,1.082661
1596,2015-03-24,2091.5,114.57,16.790001,16.280001,1.094499
1597,2015-03-25,2061.050049,114.730003,17.360001,16.24,1.090203
1598,2015-03-26,2056.149902,115.480003,18.209999,16.299999,1.096047
1599,2015-03-27,2061.02002,115.059998,17.139999,16.219999,1.088637
1600,2015-03-30,2086.23999,113.75,17.23,15.98,1.083025
1601,2015-03-31,2067.889893,113.660004,16.84,15.93,1.073814
1602,2015-04-01,2059.689941,115.599998,17.58,16.23,1.076994
1603,2015-04-02,2066.959961,115.279999,17.559999,16.02,1.087075
1604,2015-04-06,2080.620117,116.690002,18.43,16.27,1.093482
1605,2015-04-07,2076.330078,116.110001,19.059999,16.15,1.082415
1606,2015-04-08,2081.899902,115.470001,18.07,15.81,1.078528
1607,2015-04-09,2091.179932,114.669998,18.030001,15.51,1.066906
1608,2015-04-13,2092.429932,115.139999,18.5,15.6,1.057295
1609,2015-04-14,2095.840088,114.440002,18.82,15.51,1.064713
1610,2015-04-15,2106.629883,115.43,19.709999,15.63,1.06768
1611,2015-04-16,2104.98999,115.029999,19.940001,15.57,1.075558
1612,2015-04-20,2100.399902,114.720001,19.889999,15.29,1.074749
1613,2015-04-21,2097.290039,115.379997,19.450001,15.32,1.074172
1614,2015-04-22,2107.959961,113.830002,19.360001,15.11,1.072582
1615,2015-04-23,2112.929932,114.660004,19.76,15.21,1.081502
1616,2015-04-27,2108.919922,115.330002,19.52,15.66,1.087796
1617,2015-04-28,2114.76001,116.330002,19.6,15.87,1.096912
1618,2015-04-29,2106.850098,115.510002,20.120001,15.81,1.111432
1619,2015-04-30,2085.51001,113.470001,20.51,15.43,1.121466
1620,2015-05-04,2114.48999,114.099998,20.280001,15.7,1.114914
1621,2015-05-05,2089.459961,114.419998,20.76,15.81,1.118631
1622,2015-05-06,2080.149902,114.360001,20.82,15.77,1.134147
1623,2015-05-07,2088.0,113.419998,20.200001,15.6,1.124695
1624,2015-05-11,2105.330078,113.529999,20.379999,15.57,1.114442
1625,2015-05-12,2099.120117,114.5,20.74,15.81,1.122146
1626,2015-05-13,2098.47998,116.550003,20.610001,16.35,1.135048
1627,2015-05-14,2121.100098,117.18,20.530001,16.65,1.140498
1628,2015-05-18,2129.199951,117.519997,20.440001,16.889999,1.132618
